Model_Name,Rating,Ram(GB),ROM(GB),Screen_Size(in CM),Rear_Camera(MP),Front_Camera(MP),Battery(MaH),Processer,Price,Link_Of_Product
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacemen",3.9,32 , 32 ,4.57  cm,0.3MP,0MP,1200,Unisoc,949,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRF4XM4Z6WM&lid=LSTMOBGZDRF4XM4Z6WMFKOF5A&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_22_524&otracker=search&otracker1=search&iid=43d48bca-fbbe-4dbc-91d7-3d5d844f1d57.MOBGZDRF4XM4Z6WM.SEARCH&ssid=tjc11st2qo0000001707475053045&qH=28388ea49f54c5b8
OPPO Reno10 5G,4.2,8 , 256,17.02 cm,64MP,32MP,5000,Mediatek,"32,999",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itm8f29359478c6e?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_22_525&otracker=search&otracker1=search&iid=43d48bca-fbbe-4dbc-91d7-3d5d844f1d57.MOBGQP3UFZA4KJYV.SEARCH&ssid=tjc11st2qo0000001707475053045&qH=28388ea49f54c5b8
SAMSUNG Galaxy A34 5G,4.3,8 , 128 ,16.76 cm,48MP,13MP,5000,Dimensity,"27,499",https://www.flipkart.com/samsung-galaxy-a34-5g-awesome-violet-128-gb/p/itm0b296a7ef1c15?pid=MOBGNE4SNYUZ9GVB&lid=LSTMOBGNE4SNYUZ9GVBZYFYIQ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_22_526&otracker=search&otracker1=search&iid=43d48bca-fbbe-4dbc-91d7-3d5d844f1d57.MOBGNE4SNYUZ9GVB.SEARCH&ssid=tjc11st2qo0000001707475053045&qH=28388ea49f54c5b8
REDMI 10 Power,4.2,8 , 128,17.02 cm,50MP,5MP,6000,12,"10,075",https://www.flipkart.com/redmi-10-power-power-black-128-gb/p/itm17561f2c0c6b6?pid=MOBGSYMFPHKSJTWH&lid=LSTMOBGSYMFPHKSJTWHFNPIFD&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_22_527&otracker=search&otracker1=search&iid=43d48bca-fbbe-4dbc-91d7-3d5d844f1d57.MOBGSYMFPHKSJTWH.SEARCH&ssid=tjc11st2qo0000001707475053045&qH=28388ea49f54c5b8
KARBONN K53,3.9,32 , 32 ,6.1 c cm,0.3MP,5MP,1800,1,"1,288",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGBF4VVQVVQ2CW&lid=LSTMOBGBF4VVQVVQ2CWDKPSW4&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_22_528&otracker=search&otracker1=search&iid=43d48bca-fbbe-4dbc-91d7-3d5d844f1d57.MOBGBF4VVQVVQ2CW.SEARCH&ssid=tjc11st2qo0000001707475053045&qH=28388ea49f54c5b8
"itel P40 Plus,Upto 8GB RAM|13MP Rear Camera|7000mAh Battery with 18W Fast Charging",4.3,4 , 128,17.27 cm,13MP,5MP,7000,Domestic,"7,376",https://www.flipkart.com/itel-p40-plus-upto-8gb-ram-13mp-rear-camera-7000mah-battery-18w-fast-charging-force-black-128-gb/p/itm782adf89fac4c?pid=MOBGUSWFH4GCGVPQ&lid=LSTMOBGUSWFH4GCGVPQPGJ37G&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_529&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGUSWFH4GCGVPQ.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Micromax J,3.8,32 , 32,4.5 c cm,800,5MP,1 Ye,Domestic,840,https://www.flipkart.com/micromax-j2/p/itm2fed24aa6877e?pid=MOBGG9HWSZYXDWPZ&lid=LSTMOBGG9HWSZYXDWPZ5RQY5D&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_530&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGG9HWSZYXDWPZ.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.6,12 , 256,17.02 cm,50MP,32MP,5000,Snapdragon,"33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_531&otracker=search&otracker1=search&iid=en_KWkcpy3Klzifa2EZocQbIewffxVXC89p_hOWvUpa9gTBzBIdbcjnGRW_Hhsybdanp0QL1N4jrPbQUOfPx77abQ%3D%3D&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_532&otracker=search&otracker1=search&iid=en_KWkcpy3Klzifa2EZocQbIewffxVXC89p_hOWvUpa9gT2ulAUZTDReMVvqegqUCfibsH6kwBwCD2yp0xOGgDpqg%3D%3D&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
LAVA A3 vib,4.2,0 , Expandable Upt,4.5 c cm,0.3MP,0.3MP,1750,1,"1,212",https://www.flipkart.com/lava-a3-vibe/p/itmed3fd7c1336a8?pid=MOBFFTG38RKCAZRZ&lid=LSTMOBFFTG38RKCAZRZXTXVOV&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_533&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBFFTG38RKCAZRZ.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
SAMSUNG Metro 313 Dual Si,4.3,10 , 2 ,5.08  cm,0.3MP,0.3MP,1000,0,"2,099",https://www.flipkart.com/samsung-metro-313-dual-sim/p/itmebdgsvgcbg4n6?pid=MOBEBDGSFTRFYGUP&lid=LSTMOBEBDGSFTRFYGUPBCCBR6&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_534&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBEBDGSFTRFYGUP.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
vivo X100,4.6,16 , 512,17.22 cm,50MP,32MP,5000,Dimensity,"69,999",https://www.flipkart.com/vivo-x100-asteroid-black-512-gb/p/itm60fe0113c39cb?pid=MOBGWH8SXJFXY2XT&lid=LSTMOBGWH8SXJFXY2XTFTEBQH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_535&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGWH8SXJFXY2XT.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
vivo X100,4.6,16 , 512,17.22 cm,50MP,32MP,5000,Dimensity,"69,999",https://www.flipkart.com/vivo-x100-stargaze-blue-512-gb/p/itm60fe0113c39cb?pid=MOBGWH8SWTVPYDDA&lid=LSTMOBGWH8SWTVPYDDAF63AXL&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_536&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGWH8SWTVPYDDA.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Google Pixel 7a,4.1,8 , 128,15.49 cm,64MP,13MP,4300,Tensor,"38,999",https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_537&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGT5F26QJYZUZS.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Google Pixel 7,4.3,8 , 128,16.0  cm,50MP,10.8MP,4270,Google,"44,999",https://www.flipkart.com/google-pixel-7-lemongrass-128-gb/p/itm45d75002be0e7?pid=MOBGHW44ZSN5EPGU&lid=LSTMOBGHW44ZSN5EPGURSVVHV&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_538&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGHW44ZSN5EPGU.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash",4.1,8 , 16 ,6.1 c cm,0.3MP,10.8MP,1200,MT6260A,"3,429",https://www.flipkart.com/nokia-5310-ds-keypad-mobile-fm-radio-camera-flash-8-mb-ram/p/itm3745b0a407e4b?pid=MOBFUTFZQZFY6JY9&lid=LSTMOBFUTFZQZFY6JY906JH6A&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_539&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBFUTFZQZFY6JY9.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
vivo X100,4.6,12 , 256,17.22 cm,50MP,32MP,5000,Dimensity,"63,999",https://www.flipkart.com/vivo-x100-stargaze-blue-256-gb/p/itm60fe0113c39cb?pid=MOBGWH8SS9XKW9GD&lid=LSTMOBGWH8SS9XKW9GDVEICHR&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_540&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGWH8SS9XKW9GD.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
vivo X100,4.6,12 , 256,17.22 cm,50MP,32MP,5000,Dimensity,"63,999",https://www.flipkart.com/vivo-x100-asteroid-black-256-gb/p/itm60fe0113c39cb?pid=MOBGWH8SC3XA4WZV&lid=LSTMOBGWH8SC3XA4WZVKXPC0D&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_541&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGWH8SC3XA4WZV.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
LAVA Gem Power 2,4.2,0 , Expandable Upt,7.11  cm,1.3MP,32MP,2575,NA,"1,589",https://www.flipkart.com/lava-gem-power-22/p/itma301aeaaff5c5?pid=MOBF94EQFANKSARH&lid=LSTMOBF94EQFANKSARHJWOB8J&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_542&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBF94EQFANKSARH.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
LAVA A1 vib,4.1,0 , Expandable Upt,4.5 c cm,0.3MP,32MP,800 ,1,"1,149",https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBG6GZSY59VG4HZ&lid=LSTMOBG6GZSY59VG4HZBJ4QD1&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_543&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBG6GZSY59VG4HZ.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Apple iPhone 15 Plus,4.6,128, Expandable Upt,17.02 cm,48MP,12MP,A16 ,1,"76,999",https://www.flipkart.com/apple-iphone-15-plus-green-128-gb/p/itmaa50abb5e6c3b?pid=MOBGTAGPJVGHTAYC&lid=LSTMOBGTAGPJVGHTAYCTGIMN2&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_544&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGTAGPJVGHTAYC.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
OnePlus Nord CE 3 Lite 5G,4.4,8 , 128,17.07 cm,108MP,12MP,5000,Domestic,"19,717",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-128-gb/p/itm2a5927ad80bbb?pid=MOBGTXXGFS4D74GZ&lid=LSTMOBGTXXGFS4D74GZZDGNCT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_545&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGTXXGFS4D74GZ.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Apple iPhone 14,4.6,256, 128,15.49 cm,12MP,12MP,A15 ,1,"67,999",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAQSJTKY&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_546&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGHWFH4H3MMRAA.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoic,3.9,32 , 32 ,7.11  cm,0.8MP,0MP,1900,Unisoc,"1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HMH5Z3MQCK&lid=LSTMOBGW5HMH5Z3MQCKM25SGP&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_547&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGW5HMH5Z3MQCK.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
itel it5330 | 2.8 inch Big Display | 1900 mAh Battery | Kingvoic,3.9,32 , 32 ,7.11  cm,0.8MP,0MP,1900,Unisoc,"1,499",https://www.flipkart.com/itel-it5330-2-8-inch-big-display-1900-mah-battery-kingvoice/p/itmfb08600c266c4?pid=MOBGW5HBMFG5NJYH&lid=LSTMOBGW5HBMFG5NJYH3G38OD&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_548&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGW5HBMFG5NJYH.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
SAMSUNG Galaxy A14 5G,4.1,6 , 128 ,16.76 cm,50MP,13MP,5000,SEC,"16,999",https://www.flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm4e53e4bf801e1?pid=MOBGHT8UR4T25NGB&lid=LSTMOBGHT8UR4T25NGBLLYADS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_549&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGHT8UR4T25NGB.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Kechaoda K5,3.7,32 , 64 ,4.57  cm,1.3MP,13MP,400 ,1,"1,125",https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGFS4PRX8YQXFP&lid=LSTMOBGFS4PRX8YQXFPIC2NWV&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_550&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGFS4PRX8YQXFP.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
OnePlus 10R,4.3,8 , 128,17.02 cm,50MP,16MP,5000,1,"27,490",https://www.flipkart.com/oneplus-10r-forest-green-128-gb/p/itmeee683f469040?pid=MOBGGFT7SVDZFATY&lid=LSTMOBGGFT7SVDZFATYLEB6WS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_551&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGGFT7SVDZFATY.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
realme 11 Pro+ 5G,4.4,12 , 256,17.02 cm,200MP,32MP,5000,Dimensity,"29,999",https://www.flipkart.com/realme-11-pro-5g-oasis-green-256-gb/p/itm5647cce338e55?pid=MOBGPU8HCGG9PCER&lid=LSTMOBGPU8HCGG9PCERBT2TPS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_23_552&otracker=search&otracker1=search&iid=78b1dd77-9beb-43bb-a2f6-0e035489db9b.MOBGPU8HCGG9PCER.SEARCH&ssid=cyt67bvda80000001707475069108&qH=28388ea49f54c5b8
Snexian ROCK ,4,32 , 32 ,4.57  cm,0.3MP,32MP,3000,NO,"2,500",https://www.flipkart.com/snexian-rock-x/p/itmf15cb8902885c?pid=MOBGVTSHWYJGYX6G&lid=LSTMOBGVTSHWYJGYX6GDQW0XK&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_553&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGVTSHWYJGYX6G.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
KARBONN K53,3.9,32 , 32 ,6.1 c cm,0.3MP,32MP,1800,1,"1,290",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGMEPEGVBVGPGF&lid=LSTMOBGMEPEGVBVGPGFYM8TRX&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_554&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGMEPEGVBVGPGF.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
SAMSUNG Galaxy S23 FE,4.1,8 , 256,16.26 cm,50MP,10MP,4500,Samsung,"59,999",https://www.flipkart.com/samsung-galaxy-s23-fe-mint-256-gb/p/itmdb72279972171?pid=MOBGVTA2R8ZH4G3C&lid=LSTMOBGVTA2R8ZH4G3C8XDOZH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_555&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGVTA2R8ZH4G3C.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
IQOO Z7 Pro 5G,4.4,8 , 256,17.22 cm,64MP,10MP,4600,1,"26,870",https://www.flipkart.com/iqoo-z7-pro-5g-blue-lagoon-256-gb/p/itm483b74cd6f587?pid=MOBGTBFFZMJHZYNT&lid=LSTMOBGTBFFZMJHZYNTFXAFF6&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_556&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGTBFFZMJHZYNT.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.6,12 , 256,17.02 cm,50MP,32MP,5000,Snapdragon,"33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_557&otracker=search&otracker1=search&iid=en_bvrdZ5H5agKDYUd2JLGWWy_MoxWebJ67dM5PnywjGr5sS7k5SdgJYATZOwmPslxUp0QL1N4jrPbQUOfPx77abQ%3D%3D&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_558&otracker=search&otracker1=search&iid=en_bvrdZ5H5agKDYUd2JLGWWy_MoxWebJ67dM5PnywjGr721LKSsRv3UDZDXWFj-zEvbsH6kwBwCD2yp0xOGgDpqg%3D%3D&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
IQOO Z7 Pro 5G,4.4,8 , 128,17.22 cm,64MP,16MP,4600,1,"24,490",https://www.flipkart.com/iqoo-z7-pro-5g-graphite-matte-128-gb/p/itm4cde6d6dcfe03?pid=MOBGT3TGYRY7KSGZ&lid=LSTMOBGT3TGYRY7KSGZWRK2XU&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_559&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGT3TGYRY7KSGZ.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Jio PRIMA 4,4.1,500 , 4,6.1 c cm,0.3MP,16MP,1800,1,"2,848",https://www.flipkart.com/jio-prima-4g/p/itm90ad7e6855c63?pid=MOBGWFH8WGJJAEU2&lid=LSTMOBGWFH8WGJJAEU2YXO32U&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_560&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGWFH8WGJJAEU2.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
REDMI Note 12,4.1,6 , 128 ,16.94 cm,50MP,13MP,5000,Snapdragon,"13,999",https://www.flipkart.com/redmi-note-12-lunar-black-128-gb/p/itm6ba19bad63915?pid=MOBGNYHZEHBAZQN7&lid=LSTMOBGNYHZEHBAZQN7QGJKFC&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_561&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGNYHZEHBAZQN7.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Kechaoda A2,4,32 , 32 ,1.68  cm,800,13MP,proc,NO,999,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D2MFCWZDUM&lid=LSTMOBFE4D2MFCWZDUMQOHRYS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_562&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBFE4D2MFCWZDUM.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Apple iPhone 11,4.6,64, 32 ,15.49 cm,12MP,12MP,A13 ,Brand,"43,900",https://www.flipkart.com/apple-iphone-11-white-64-gb/p/itmfc6a7091eb20b?pid=MOBFWQ6BVWVEH3XE&lid=LSTMOBFWQ6BVWVEH3XEB1SFMZ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_563&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBFWQ6BVWVEH3XE.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Kechaoda A2,4,32 , 32 ,1.68  cm,800,12MP,1 Ye,Brand,969,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D2CGKRMVVW&lid=LSTMOBFE4D2CGKRMVVWLINXHD&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_564&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBFE4D2CGKRMVVW.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Micromax X51,3.9,32 , 32,4.5 c cm,0.3MP,12MP,1750,1,915,https://www.flipkart.com/micromax-x512/p/itmfhwvhrwhxq5tu?pid=MOBG8Z47Q9FT9AKJ&lid=LSTMOBG8Z47Q9FT9AKJL4MIYT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_565&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBG8Z47Q9FT9AKJ.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Infinix Smart 7 HD,4.2,2 , 64 ,16.76 cm,8MP,5MP,5000,Spreadtrum,"6,199",https://www.flipkart.com/infinix-smart-7-hd-green-apple-64-gb/p/itmae6d492c1083e?pid=MOBGZNM9FZAVPXAA&lid=LSTMOBGZNM9FZAVPXAATCK5H1&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_566&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGZNM9FZAVPXAA.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Infinix Smart 7 HD,4.2,2 , 64 ,16.76 cm,8MP,5MP,5000,Spreadtrum,"6,199",https://www.flipkart.com/infinix-smart-7-hd-ink-black-64-gb/p/itmae6d492c1083e?pid=MOBGZNM9B5FENHTT&lid=LSTMOBGZNM9B5FENHTTDBMNAI&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_567&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGZNM9B5FENHTT.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
Infinix Smart 7 HD,4.2,2 , 64 ,16.76 cm,8MP,5MP,5000,Spreadtrum,"6,199",https://www.flipkart.com/infinix-smart-7-hd-silk-blue-64-gb/p/itmae6d492c1083e?pid=MOBGZNM9H5ZANUUF&lid=LSTMOBGZNM9H5ZANUUFZ04NPU&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_568&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGZNM9H5ZANUUF.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
vivo V27 5G,4.4,8 , 128,17.22 cm,50MP,50MP,4600,Mediatek,"31,999",https://www.flipkart.com/vivo-v27-5g-magic-blue-128-gb/p/itm5f209bb952b0f?pid=MOBGNCWFZZUHHAFD&lid=LSTMOBGNCWFZZUHHAFDENJKGT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_569&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGNCWFZZUHHAFD.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
SAMSUNG Galaxy Z Flip4 5G,3.8,8 , 256,17.02 cm,12MP,10MP,3700,Qualcomm,"64,999",https://www.flipkart.com/samsung-galaxy-z-flip4-5g-graphite-256-gb/p/itm49ef5708111bb?pid=MOBGHFGDBMXXWETG&lid=LSTMOBGHFGDBMXXWETGMJJ3TG&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_24_570&otracker=search&otracker1=search&iid=64f0b9c8-6ef8-4edf-bafc-fca87598de88.MOBGHFGDBMXXWETG.SEARCH&ssid=wf7zc1q3jk0000001707475084234&qH=28388ea49f54c5b8
